============Training Loss (Thu Mar  4 16:07:36 2021)===========
(phase: train, epoch: 1, iters: 20, time: 1211131243.226, data:0.791) loss: 0.987 
(phase: train, epoch: 1, iters: 820, time: 1211131247.001, data:0.000) loss: 1.023 
(phase: train, epoch: 1, iters: 840, time: 1211131247.094, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 860, time: 1211131247.184, data:0.002) loss: 1.048 
(phase: train, epoch: 1, iters: 880, time: 1211131247.274, data:0.000) loss: 0.994 
(phase: train, epoch: 1, iters: 900, time: 1211131247.366, data:0.000) loss: 1.039 
(phase: train, epoch: 1, iters: 920, time: 1211131247.457, data:0.000) loss: 0.981 
(phase: train, epoch: 1, iters: 940, time: 1211131247.547, data:0.000) loss: 1.030 
(phase: train, epoch: 1, iters: 960, time: 1211131247.640, data:0.000) loss: 1.033 
(phase: train, epoch: 1, iters: 980, time: 1211131247.733, data:0.000) loss: 0.972 
(phase: train, epoch: 1, iters: 1000, time: 1211131247.824, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 1020, time: 1211131247.917, data:0.001) loss: 1.015 
(phase: train, epoch: 1, iters: 1040, time: 1211131248.009, data:0.000) loss: 1.050 
(phase: train, epoch: 1, iters: 1060, time: 1211131248.106, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 1080, time: 1211131248.199, data:0.000) loss: 0.983 
(phase: train, epoch: 1, iters: 1100, time: 1211131248.295, data:0.000) loss: 0.978 
(phase: train, epoch: 1, iters: 1120, time: 1211131248.388, data:0.001) loss: 0.981 
(phase: train, epoch: 1, iters: 1140, time: 1211131248.482, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 1160, time: 1211131248.578, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 1180, time: 1211131248.676, data:0.001) loss: 0.998 
(phase: train, epoch: 1, iters: 1200, time: 1211131248.769, data:0.000) loss: 0.997 
(phase: train, epoch: 1, iters: 1220, time: 1211131248.908, data:0.000) loss: 1.003 
(phase: train, epoch: 1, iters: 1240, time: 1211131249.005, data:0.001) loss: 1.007 
(phase: train, epoch: 1, iters: 1260, time: 1211131249.096, data:0.001) loss: 0.990 
(phase: train, epoch: 1, iters: 1280, time: 1211131249.188, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 1300, time: 1211131249.281, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 1320, time: 1211131249.373, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 1340, time: 1211131249.467, data:0.000) loss: 1.008 
(phase: train, epoch: 1, iters: 1360, time: 1211131249.564, data:0.000) loss: 0.990 
(phase: train, epoch: 1, iters: 1380, time: 1211131249.658, data:0.000) loss: 1.011 
(phase: train, epoch: 1, iters: 1400, time: 1211131249.750, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 1420, time: 1211131249.841, data:0.000) loss: 1.000 
(phase: train, epoch: 1, iters: 1440, time: 1211131249.934, data:0.001) loss: 1.014 
(phase: train, epoch: 1, iters: 1460, time: 1211131250.031, data:0.004) loss: 0.990 
(phase: train, epoch: 1, iters: 1480, time: 1211131250.123, data:0.000) loss: 1.010 
(phase: train, epoch: 1, iters: 1500, time: 1211131250.215, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 1520, time: 1211131250.307, data:0.000) loss: 0.996 
(phase: train, epoch: 1, iters: 1540, time: 1211131250.400, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 1560, time: 1211131250.493, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 1580, time: 1211131250.587, data:0.000) loss: 1.020 
(phase: train, epoch: 1, iters: 1600, time: 1211131250.682, data:0.001) loss: 1.002 
(phase: train, epoch: 1, iters: 1620, time: 1211131250.828, data:0.000) loss: 0.975 
(phase: train, epoch: 1, iters: 1640, time: 1211131250.921, data:0.000) loss: 1.016 
(phase: train, epoch: 1, iters: 1660, time: 1211131251.013, data:0.000) loss: 1.041 
(phase: train, epoch: 1, iters: 1680, time: 1211131251.110, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 1700, time: 1211131251.200, data:0.000) loss: 0.994 
(phase: train, epoch: 1, iters: 1720, time: 1211131251.293, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 1740, time: 1211131251.386, data:0.001) loss: 1.008 
(phase: train, epoch: 1, iters: 1760, time: 1211131251.481, data:0.001) loss: 1.015 
(phase: train, epoch: 1, iters: 1780, time: 1211131251.573, data:0.000) loss: 0.994 
(phase: train, epoch: 1, iters: 1800, time: 1211131251.664, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 1820, time: 1211131251.759, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 1840, time: 1211131251.854, data:0.001) loss: 0.984 
(phase: train, epoch: 1, iters: 1860, time: 1211131251.946, data:0.000) loss: 1.012 
(phase: train, epoch: 1, iters: 1880, time: 1211131252.039, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 1900, time: 1211131252.132, data:0.000) loss: 0.998 
(phase: train, epoch: 1, iters: 1920, time: 1211131252.226, data:0.002) loss: 1.010 
(phase: train, epoch: 1, iters: 1940, time: 1211131252.319, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 1960, time: 1211131252.410, data:0.000) loss: 1.010 
(phase: train, epoch: 1, iters: 1980, time: 1211131252.508, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 2000, time: 1211131252.600, data:0.000) loss: 0.982 
(phase: train, epoch: 1, iters: 2020, time: 1211131252.740, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 2040, time: 1211131252.834, data:0.000) loss: 1.003 
(phase: train, epoch: 1, iters: 2060, time: 1211131252.926, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 2080, time: 1211131253.018, data:0.000) loss: 0.988 
(phase: train, epoch: 1, iters: 2100, time: 1211131253.112, data:0.000) loss: 0.991 
(phase: train, epoch: 1, iters: 2120, time: 1211131253.201, data:0.000) loss: 1.017 
(phase: train, epoch: 1, iters: 2140, time: 1211131253.298, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 2160, time: 1211131253.396, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 2180, time: 1211131253.488, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 2200, time: 1211131253.581, data:0.000) loss: 1.020 
(phase: train, epoch: 1, iters: 2220, time: 1211131253.674, data:0.000) loss: 1.011 
(phase: train, epoch: 1, iters: 2240, time: 1211131253.769, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 2260, time: 1211131253.862, data:0.001) loss: 1.008 
(phase: train, epoch: 1, iters: 2280, time: 1211131253.956, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 2300, time: 1211131254.049, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 2320, time: 1211131254.145, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 2340, time: 1211131254.243, data:0.000) loss: 0.998 
(phase: train, epoch: 1, iters: 2360, time: 1211131254.339, data:0.000) loss: 1.016 
(phase: train, epoch: 1, iters: 2380, time: 1211131254.435, data:0.000) loss: 1.003 
(phase: train, epoch: 1, iters: 2400, time: 1211131254.527, data:0.000) loss: 1.004 
(phase: train, epoch: 1, iters: 2420, time: 1211131254.649, data:0.002) loss: 0.989 
(phase: train, epoch: 1, iters: 2440, time: 1211131254.739, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 2460, time: 1211131254.829, data:0.000) loss: 1.003 
(phase: train, epoch: 1, iters: 2480, time: 1211131254.928, data:0.002) loss: 1.005 
(phase: train, epoch: 1, iters: 2500, time: 1211131255.021, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 2520, time: 1211131255.116, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 2540, time: 1211131255.212, data:0.000) loss: 1.004 
(phase: train, epoch: 1, iters: 2560, time: 1211131255.311, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 2580, time: 1211131255.406, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 2600, time: 1211131255.499, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 2620, time: 1211131255.590, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 2640, time: 1211131255.683, data:0.001) loss: 0.996 
(phase: train, epoch: 1, iters: 2660, time: 1211131255.773, data:0.000) loss: 0.990 
(phase: train, epoch: 1, iters: 2680, time: 1211131255.864, data:0.000) loss: 0.989 
(phase: train, epoch: 1, iters: 2700, time: 1211131255.958, data:0.000) loss: 1.017 
(phase: train, epoch: 1, iters: 2720, time: 1211131256.050, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 2740, time: 1211131256.146, data:0.001) loss: 1.013 
(phase: train, epoch: 1, iters: 2760, time: 1211131256.239, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 2780, time: 1211131256.333, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 2800, time: 1211131256.428, data:0.000) loss: 0.976 
(phase: train, epoch: 1, iters: 2820, time: 1211131256.540, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 2840, time: 1211131256.631, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 2860, time: 1211131256.728, data:0.000) loss: 0.984 
(phase: train, epoch: 1, iters: 2880, time: 1211131256.821, data:0.000) loss: 0.997 
(phase: train, epoch: 1, iters: 2900, time: 1211131256.916, data:0.001) loss: 1.012 
(phase: train, epoch: 1, iters: 2920, time: 1211131257.007, data:0.000) loss: 0.979 
(phase: train, epoch: 1, iters: 2940, time: 1211131257.097, data:0.000) loss: 1.025 
(phase: train, epoch: 1, iters: 2960, time: 1211131257.196, data:0.000) loss: 1.043 
(phase: train, epoch: 1, iters: 2980, time: 1211131257.291, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 3000, time: 1211131257.383, data:0.000) loss: 1.000 
(phase: train, epoch: 1, iters: 3020, time: 1211131257.477, data:0.002) loss: 1.005 
(phase: train, epoch: 1, iters: 3040, time: 1211131257.571, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 3060, time: 1211131257.664, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 3080, time: 1211131257.760, data:0.000) loss: 0.998 
(phase: train, epoch: 1, iters: 3100, time: 1211131257.854, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 3120, time: 1211131257.947, data:0.000) loss: 0.977 
(phase: train, epoch: 1, iters: 3140, time: 1211131258.040, data:0.000) loss: 1.027 
(phase: train, epoch: 1, iters: 3160, time: 1211131258.133, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 3180, time: 1211131258.226, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 3200, time: 1211131258.319, data:0.000) loss: 1.021 
(phase: train, epoch: 1, iters: 3220, time: 1211131258.436, data:0.000) loss: 1.021 
(phase: train, epoch: 1, iters: 3240, time: 1211131258.534, data:0.001) loss: 1.001 
(phase: train, epoch: 1, iters: 3260, time: 1211131258.630, data:0.000) loss: 0.987 
(phase: train, epoch: 1, iters: 3280, time: 1211131258.724, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 3300, time: 1211131258.815, data:0.001) loss: 0.982 
(phase: train, epoch: 1, iters: 3320, time: 1211131258.910, data:0.000) loss: 0.984 
(phase: train, epoch: 1, iters: 3340, time: 1211131259.005, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 3360, time: 1211131259.104, data:0.001) loss: 1.002 
(phase: train, epoch: 1, iters: 3380, time: 1211131259.197, data:0.000) loss: 1.021 
(phase: train, epoch: 1, iters: 3400, time: 1211131259.289, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 3420, time: 1211131259.383, data:0.000) loss: 0.991 
(phase: train, epoch: 1, iters: 3440, time: 1211131259.475, data:0.000) loss: 1.020 
(phase: train, epoch: 1, iters: 3460, time: 1211131259.569, data:0.001) loss: 1.000 
(phase: train, epoch: 1, iters: 3480, time: 1211131259.661, data:0.000) loss: 1.037 
(phase: train, epoch: 1, iters: 3500, time: 1211131259.754, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 3520, time: 1211131259.852, data:0.001) loss: 1.001 
(phase: train, epoch: 1, iters: 3540, time: 1211131259.944, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 3560, time: 1211131260.035, data:0.000) loss: 0.981 
(phase: train, epoch: 1, iters: 3580, time: 1211131260.126, data:0.001) loss: 0.987 
(phase: train, epoch: 1, iters: 3600, time: 1211131260.220, data:0.000) loss: 0.980 
(phase: train, epoch: 1, iters: 3620, time: 1211131260.332, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 3640, time: 1211131260.423, data:0.000) loss: 0.989 
(phase: train, epoch: 1, iters: 3660, time: 1211131260.514, data:0.000) loss: 1.020 
(phase: train, epoch: 1, iters: 3680, time: 1211131260.607, data:0.001) loss: 1.018 
(phase: train, epoch: 1, iters: 3700, time: 1211131260.701, data:0.000) loss: 0.979 
(phase: train, epoch: 1, iters: 3720, time: 1211131260.791, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 3740, time: 1211131260.890, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 3760, time: 1211131260.983, data:0.000) loss: 0.970 
(phase: train, epoch: 1, iters: 3780, time: 1211131261.075, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 3800, time: 1211131261.169, data:0.000) loss: 0.984 
(phase: train, epoch: 1, iters: 3820, time: 1211131261.265, data:0.000) loss: 0.994 
(phase: train, epoch: 1, iters: 3840, time: 1211131261.364, data:0.002) loss: 0.986 
(phase: train, epoch: 1, iters: 3860, time: 1211131261.457, data:0.000) loss: 0.987 
(phase: train, epoch: 1, iters: 3880, time: 1211131261.549, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 3900, time: 1211131261.648, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 3920, time: 1211131261.749, data:0.000) loss: 0.991 
(phase: train, epoch: 1, iters: 3940, time: 1211131261.844, data:0.000) loss: 0.986 
(phase: train, epoch: 1, iters: 3960, time: 1211131261.939, data:0.000) loss: 0.991 
(phase: train, epoch: 1, iters: 3980, time: 1211131262.030, data:0.001) loss: 0.999 
(phase: train, epoch: 1, iters: 4000, time: 1211131262.123, data:0.001) loss: 0.991 
(phase: train, epoch: 1, iters: 4020, time: 1211131262.234, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 4040, time: 1211131262.325, data:0.000) loss: 0.994 
(phase: train, epoch: 1, iters: 4060, time: 1211131262.426, data:0.000) loss: 1.008 
(phase: train, epoch: 1, iters: 4080, time: 1211131262.519, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 4100, time: 1211131262.610, data:0.000) loss: 0.984 
(phase: train, epoch: 1, iters: 4120, time: 1211131262.703, data:0.000) loss: 1.017 
(phase: train, epoch: 1, iters: 4140, time: 1211131262.794, data:0.001) loss: 1.000 
(phase: train, epoch: 1, iters: 4160, time: 1211131262.886, data:0.002) loss: 1.001 
(phase: train, epoch: 1, iters: 4180, time: 1211131262.979, data:0.000) loss: 0.994 
(phase: train, epoch: 1, iters: 4200, time: 1211131263.070, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 4220, time: 1211131263.163, data:0.001) loss: 0.991 
(phase: train, epoch: 1, iters: 4240, time: 1211131263.252, data:0.000) loss: 1.007 
(phase: train, epoch: 1, iters: 4260, time: 1211131263.343, data:0.000) loss: 1.019 
(phase: train, epoch: 1, iters: 4280, time: 1211131263.435, data:0.000) loss: 0.991 
(phase: train, epoch: 1, iters: 4300, time: 1211131263.529, data:0.000) loss: 0.988 
(phase: train, epoch: 1, iters: 4320, time: 1211131263.622, data:0.001) loss: 1.003 
(phase: train, epoch: 1, iters: 4340, time: 1211131263.714, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 4360, time: 1211131263.812, data:0.000) loss: 0.998 
(phase: train, epoch: 1, iters: 4380, time: 1211131263.904, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 4400, time: 1211131263.997, data:0.000) loss: 1.012 
(phase: train, epoch: 1, iters: 4420, time: 1211131264.114, data:0.000) loss: 1.013 
(phase: train, epoch: 1, iters: 4440, time: 1211131264.205, data:0.000) loss: 1.003 
(phase: train, epoch: 1, iters: 4460, time: 1211131264.296, data:0.000) loss: 0.997 
(phase: train, epoch: 1, iters: 4480, time: 1211131264.389, data:0.001) loss: 0.995 
(phase: train, epoch: 1, iters: 4500, time: 1211131264.481, data:0.000) loss: 1.033 
(phase: train, epoch: 1, iters: 4520, time: 1211131264.575, data:0.000) loss: 0.998 
(phase: train, epoch: 1, iters: 4540, time: 1211131264.673, data:0.001) loss: 0.994 
(phase: train, epoch: 1, iters: 4560, time: 1211131264.766, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 4580, time: 1211131264.857, data:0.000) loss: 1.000 
(phase: train, epoch: 1, iters: 4600, time: 1211131264.951, data:0.000) loss: 1.019 
(phase: train, epoch: 1, iters: 4620, time: 1211131265.043, data:0.000) loss: 0.996 
(phase: train, epoch: 1, iters: 4640, time: 1211131265.135, data:0.002) loss: 0.989 
(phase: train, epoch: 1, iters: 4660, time: 1211131265.225, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 4680, time: 1211131265.316, data:0.000) loss: 1.020 
(phase: train, epoch: 1, iters: 4700, time: 1211131265.407, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 4720, time: 1211131265.499, data:0.000) loss: 1.000 
(phase: train, epoch: 1, iters: 4740, time: 1211131265.590, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 4760, time: 1211131265.681, data:0.000) loss: 0.981 
(phase: train, epoch: 1, iters: 4780, time: 1211131265.772, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 4800, time: 1211131265.863, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 4820, time: 1211131265.974, data:0.000) loss: 0.986 
(phase: train, epoch: 1, iters: 4840, time: 1211131266.072, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 4860, time: 1211131266.165, data:0.002) loss: 1.009 
(phase: train, epoch: 1, iters: 4880, time: 1211131266.257, data:0.000) loss: 1.011 
(phase: train, epoch: 1, iters: 4900, time: 1211131266.349, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 4920, time: 1211131266.444, data:0.001) loss: 0.989 
(phase: train, epoch: 1, iters: 4940, time: 1211131266.535, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 4960, time: 1211131266.626, data:0.000) loss: 0.996 
(phase: train, epoch: 1, iters: 4980, time: 1211131266.717, data:0.000) loss: 1.000 
(phase: train, epoch: 1, iters: 5000, time: 1211131266.809, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 5020, time: 1211131266.907, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 5040, time: 1211131266.998, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 5060, time: 1211131267.089, data:0.000) loss: 1.008 
(phase: train, epoch: 1, iters: 5080, time: 1211131267.179, data:0.000) loss: 1.015 
(phase: train, epoch: 1, iters: 5100, time: 1211131267.271, data:0.000) loss: 1.003 
(phase: train, epoch: 1, iters: 5120, time: 1211131267.364, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 5140, time: 1211131267.459, data:0.000) loss: 1.014 
(phase: train, epoch: 1, iters: 5160, time: 1211131267.554, data:0.002) loss: 1.003 
(phase: train, epoch: 1, iters: 5180, time: 1211131267.647, data:0.000) loss: 1.023 
(phase: train, epoch: 1, iters: 5200, time: 1211131267.741, data:0.000) loss: 1.010 
(phase: train, epoch: 1, iters: 5220, time: 1211131267.872, data:0.001) loss: 0.995 
(phase: train, epoch: 1, iters: 5240, time: 1211131267.965, data:0.000) loss: 1.008 
(phase: train, epoch: 1, iters: 5260, time: 1211131268.057, data:0.000) loss: 0.997 
(phase: train, epoch: 1, iters: 5280, time: 1211131268.149, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 5300, time: 1211131268.243, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 5320, time: 1211131268.334, data:0.000) loss: 0.986 
(phase: train, epoch: 1, iters: 5340, time: 1211131268.426, data:0.000) loss: 0.990 
(phase: train, epoch: 1, iters: 5360, time: 1211131268.521, data:0.000) loss: 1.006 
(phase: train, epoch: 1, iters: 5380, time: 1211131268.616, data:0.000) loss: 1.011 
(phase: train, epoch: 1, iters: 5400, time: 1211131268.707, data:0.000) loss: 0.990 
(phase: train, epoch: 1, iters: 5420, time: 1211131268.801, data:0.000) loss: 1.004 
(phase: train, epoch: 1, iters: 5440, time: 1211131268.895, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 5460, time: 1211131268.986, data:0.000) loss: 1.004 
(phase: train, epoch: 1, iters: 5480, time: 1211131269.082, data:0.000) loss: 1.009 
(phase: train, epoch: 1, iters: 5500, time: 1211131269.176, data:0.000) loss: 1.013 
(phase: train, epoch: 1, iters: 5520, time: 1211131269.266, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 5540, time: 1211131269.357, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 5560, time: 1211131269.449, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 5580, time: 1211131269.540, data:0.000) loss: 0.986 
(phase: train, epoch: 1, iters: 5600, time: 1211131269.632, data:0.000) loss: 1.008 
(phase: train, epoch: 1, iters: 5620, time: 1211131269.745, data:0.000) loss: 0.999 
(phase: train, epoch: 1, iters: 5640, time: 1211131269.836, data:0.000) loss: 0.997 
(phase: train, epoch: 1, iters: 5660, time: 1211131269.932, data:0.000) loss: 0.993 
(phase: train, epoch: 1, iters: 5680, time: 1211131270.025, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 5700, time: 1211131270.116, data:0.000) loss: 0.991 
(phase: train, epoch: 1, iters: 5720, time: 1211131270.209, data:0.000) loss: 1.012 
(phase: train, epoch: 1, iters: 5740, time: 1211131270.300, data:0.001) loss: 0.988 
(phase: train, epoch: 1, iters: 5760, time: 1211131270.395, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 5780, time: 1211131270.490, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 5800, time: 1211131270.582, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 5820, time: 1211131270.673, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 5840, time: 1211131270.766, data:0.000) loss: 1.010 
(phase: train, epoch: 1, iters: 5860, time: 1211131270.859, data:0.000) loss: 1.005 
(phase: train, epoch: 1, iters: 5880, time: 1211131270.948, data:0.001) loss: 1.012 
(phase: train, epoch: 1, iters: 5900, time: 1211131271.042, data:0.001) loss: 0.996 
(phase: train, epoch: 1, iters: 5920, time: 1211131271.132, data:0.000) loss: 1.004 
(phase: train, epoch: 1, iters: 5940, time: 1211131271.224, data:0.000) loss: 0.985 
(phase: train, epoch: 1, iters: 5960, time: 1211131271.316, data:0.001) loss: 1.000 
(phase: train, epoch: 1, iters: 5980, time: 1211131271.409, data:0.000) loss: 0.990 
(phase: train, epoch: 1, iters: 6000, time: 1211131271.502, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 6020, time: 1211131271.625, data:0.000) loss: 1.017 
(phase: train, epoch: 1, iters: 6040, time: 1211131271.718, data:0.000) loss: 1.002 
(phase: train, epoch: 1, iters: 6060, time: 1211131271.812, data:0.000) loss: 0.992 
(phase: train, epoch: 1, iters: 6080, time: 1211131271.904, data:0.000) loss: 1.010 
(phase: train, epoch: 1, iters: 6100, time: 1211131271.996, data:0.000) loss: 1.008 
(phase: train, epoch: 1, iters: 6120, time: 1211131272.089, data:0.000) loss: 1.000 
(phase: train, epoch: 1, iters: 6140, time: 1211131272.182, data:0.000) loss: 1.001 
(phase: train, epoch: 1, iters: 6160, time: 1211131272.274, data:0.000) loss: 0.995 
(phase: train, epoch: 1, iters: 6180, time: 1211131272.366, data:0.000) loss: 0.981 
